ESPÉCIE DE DÉBITO DETALHADA,ESPÉCIE,IDADE DA DÍVIDA,SALDO INICIAL DO PROCESSO,SALDO PROCESSO,VALOR RECOLHIMENTO PROCESSO,FAIXA DE RECOLHIMENTO,TAXA DE RECOLHIMENTO,PERÍODO DA DÍVIDA,PERIODO BAIXADO,SITUAÇÃO DO SALDO,INDICADOR DE PF OU PJ,SEGMENTO CONTRIBUINTE,QTDE. ANOS DO ESGOTAMENTO,ULTIMA ARRECADACAO,RATING
5,2,1,0.0,774.17,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,4,27802.3,42190.41,1749.92,3,0.06294155519507379,0,0,0,1,18,12,0.0,1
9,1,9,33192.96,79011.38,9937.3528,2,0.2993813386935061,1,1,2,1,17,19,0.0,1
2,1,3,117565.85,198550.41,9307.41,3,0.07916763243748078,0,0,2,1,17,1,57022.59,1
6,1,4,12646.27,19245.1,0.0,0,0.0,0,0,0,1,6,0,3389.98,1
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,12,4451.870000000001,10467.77,6273.6836,1,1.409224348419877,1,1,2,1,17,19,0.0,0
5,2,3,1897.98,1506.5,492.26,2,0.2593599511059126,0,0,2,0,10,1,3927.77,1
6,1,2,49975.2,41687.72,3131.89,3,0.0626688837663481,0,0,1,1,6,0,83291.86,0
5,2,1,2511.09,2712.27,0.0,0,0.0,0,0,0,0,10,0,410.6,2
6,1,1,626.44,632.36,0.0,0,0.0,0,0,0,1,13,0,0.0,1
6,1,24,11063.64,39263.82999999999,3743.52,2,0.3383624196015055,1,1,2,1,8,13,0.0,1
6,1,9,17753.23,35837.84,0.0,0,0.0,1,2,0,1,8,0,0.0,3
5,2,12,586.71,962.31,0.0,0,0.0,1,0,0,0,10,0,976.64,3
2,1,12,1615.77,5138.27,0.0,0,0.0,1,1,0,1,8,0,0.0,3
6,1,1,27935.31,29518.68,0.0,0,0.0,0,0,0,1,13,0,285.68,0
5,2,1,0.0,472.79,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,8,3039.0,4672.190000000001,0.0,0,0.0,1,0,0,0,10,0,0.0,3
6,1,1,3226.18,3413.5,0.0,0,0.0,0,0,0,1,0,1,0.0,1
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,7,32133.9,30176.38,16123.4631,1,0.5017586754175497,1,2,2,1,8,15,0.0,0
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,4,17018.25,24750.96,0.0,0,0.0,0,0,0,1,17,0,0.0,1
9,1,9,4725.32,12066.19,947.2513,2,0.200462889285805,1,1,2,1,9,20,0.0,1
5,2,3,1037.66,364.59,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,3,1774.12,411.11,1601.77,1,0.9028532455527246,0,0,2,1,1,12,37499.58,0
5,2,5,1094.08,195.34,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,7,13987.25,22169.26,0.0,0,0.0,1,1,0,1,11,17,0.0,3
6,1,7,1022.23,1381.89,336.6894,2,0.329367559159876,1,0,2,1,13,15,0.0,1
4,1,12,4421.04,2525.29,3614.08,1,0.8174728118270814,1,1,2,1,13,17,0.0,0
6,1,13,8519.57,11996.1,3205.14,2,0.3762091279254704,1,1,2,1,6,3,0.0,1
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,11,15314.98,41255.62,0.0,0,0.0,1,1,0,1,17,21,0.0,3
6,1,3,141015.5,197538.31,0.0,0,0.0,0,0,0,1,17,0,38183.87,0
5,2,3,1887.8,613.9499999999998,0.0,0,0.0,0,0,0,0,10,0,3832.27,3
6,1,3,2769.08,1908.11,1332.2,2,0.4810984153581696,0,0,2,1,12,12,12159.14,1
6,1,9,564.68,103.17,641.31,1,1.135705178153998,1,0,2,1,0,12,8757.07,0
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,14,646.5,1239.36,684.41,1,1.058638824439288,1,1,2,1,17,4,0.0,0
5,2,3,2457.95,2296.64,0.0,0,0.0,0,0,0,1,10,0,578624.89,3
9,1,11,1763.34,2568.21,875.17,2,0.4963138135583608,1,1,2,1,17,3,0.0,1
4,1,1,11413.55,14478.86,0.0,0,0.0,0,0,0,1,17,0,0.0,1
5,2,4,813.76,240.95,0.0,0,0.0,0,0,0,0,10,0,936.33,3
5,2,5,274.24,275.37,0.0,0,0.0,0,0,0,0,10,0,126.4,3
5,2,4,994.44,189.05,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,1,10,0,1355.09,2
5,2,3,1056.17,364.83,0.0,0,0.0,0,0,0,0,10,0,584.22,3
5,2,3,1056.04,364.83,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,2,641.25,695.24,0.0,0,0.0,0,2,0,1,9,0,0.0,3
4,1,12,624.25,453.58,523.05,1,0.837885462555066,1,2,2,1,12,0,0.0,0
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,806.47,846.8000000000002,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,2750.27,2972.84,0.0,0,0.0,0,0,0,0,10,0,1012.78,2
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1353.21,606.87,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,9,783.64,2166.9,183.17,2,0.2337425348374253,1,1,0,1,17,21,0.0,1
9,1,10,1947.19,2082.1,1927.39,1,0.9898315007780443,1,1,2,1,17,12,0.0,0
4,1,3,16125.56,3863.47,15150.63,1,0.9395413244563289,0,0,1,1,17,0,71561.12,0
5,2,4,1442.07,284.95,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,778.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1353.21,606.85,0.0,0,0.0,0,0,0,0,10,0,120.0,3
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,1,2932.92,2861.87,0.0,0,0.0,0,0,0,1,12,0,476.2,1
5,2,3,1864.84,638.43,0.0,0,0.0,0,0,0,0,10,0,1783.6,3
9,1,2,0.0,253075.02,0.0,0,0.0,0,0,1,1,8,0,1773326.77,0
6,1,17,2788.23,6718.65,2811.91,1,1.008492843129871,1,1,0,1,17,9,0.0,0
6,1,5,752.6500000000001,1296.53,0.0,0,0.0,0,0,0,1,18,0,0.0,3
9,1,8,33029.32,8830.24,39831.1144,1,1.205932014343619,1,0,1,1,12,0,159176.6,0
4,1,1,2037.37,2361.58,0.0,0,0.0,0,2,0,1,1,0,1585.39,2
2,1,1,0.0,8962.79,0.0,0,0.0,0,0,1,1,7,0,0.0,0
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,3756.7,4047.26,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,1,12457.1,13499.6,0.0,0,0.0,0,0,0,1,15,1,0.0,1
5,2,7,820.37,1316.78,0.0,0,0.0,1,0,0,1,10,0,407697.64,0
9,1,9,12850.0,31531.36,0.0,0,0.0,1,0,0,1,15,19,4519.74,3
5,2,4,4666.8,3665.6,1756.26,2,0.3763306762663924,0,0,2,0,10,1,1403.26,1
5,2,1,0.0,1158.39,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,3,565.06,794.82,0.0,0,0.0,0,0,0,1,1,0,37499.58,1
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,680.69,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,14,64136.64,119595.75,1061.95,0,0.01655761823506813,1,1,2,1,15,3,0.0,3
6,1,3,26097.64,34055.04,0.0,0,0.0,0,0,0,1,17,0,0.0,1
4,1,4,45637.5,12652.38,44252.4,1,0.9696499589153657,0,0,1,1,17,0,44858.64,0
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,132.49,2
5,2,3,1864.84,606.4,0.0,0,0.0,0,0,0,0,10,0,977.25,3
5,2,1,0.0,1291.93,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,752.87,0.0,0,0.0,0,0,0,0,10,0,302.96,2
4,1,2,10562.56,9308.49,3621.39,2,0.3428515435651963,0,0,2,1,8,1,7137.93,1
9,1,2,0.0,29866.02,0.0,0,0.0,0,0,1,1,17,0,0.0,0
5,2,7,1195.55,1936.93,0.0,0,0.0,1,0,0,0,10,0,0.0,3
6,1,5,144647.74,113541.04,33656.33,2,0.2326778835258678,0,0,1,1,12,0,512690.17,0
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1380.27,627.29,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,20,16196.04,43575.63,6327.38,2,0.3906745105593713,1,1,2,1,7,2,1378.9,1
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1060.65,363.98,0.0,0,0.0,0,0,0,0,10,0,1309.53,3
5,2,1,0.0,1224.16,0.0,0,0.0,0,0,0,1,10,0,0.0,2
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,11,871.28,1796.84,0.0,0,0.0,1,1,0,1,13,0,0.0,3
6,1,19,1322.42,3824.18,251.27,3,0.1900077131319853,1,1,0,1,17,10,0.0,1
5,2,3,1278.0,423.78,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,12,110.97,199.3,0.0,0,0.0,1,0,0,1,10,0,0.0,0
5,2,3,704.06,441.28,0.0,0,0.0,0,2,0,1,11,0,38951.27,3
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,3,9926.480000000001,6326.92,8157.58,1,0.8217998726638243,0,0,1,1,6,0,12218.74,0
5,2,4,1081.18,241.21,481.38,2,0.4452357609278751,0,0,1,0,10,0,2039.55,0
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,4,20628.23,13700.56,12127.1579,1,0.5878913459855741,0,0,2,1,12,2,706.96,0
5,2,3,1864.84,606.4,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,19,16503.25,48085.64,36621.72,1,2.219061094026934,1,1,2,1,7,9,0.0,0
6,1,6,161353.74,214461.34,35699.1226,2,0.2212475682311424,0,0,1,1,15,0,83101.95,0
8,0,1,6430.64,7764.38,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,18,923.03,1959.79,1625.58,1,1.76113452433832,1,1,2,1,13,20,0.0,0
5,2,9,893.76,1289.44,109.38,3,0.1223818474758324,1,0,2,0,10,17,0.0,2
5,2,3,821.23,605.36,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,3,7485.39,8112.62,1547.9249,2,0.206792819078231,0,2,2,1,17,12,0.0,1
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,11,1429.01,2401.41,0.0,0,0.0,1,0,0,0,10,0,592.05,3
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,2366.4,2
4,1,1,10685.94,12431.61,0.0,0,0.0,0,0,0,1,17,0,3285.0,0
5,2,1,0.0,309.81,0.0,0,0.0,0,0,1,1,10,0,377294.55,0
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,1134.89,2
5,2,1,0.0,1885.53,0.0,0,0.0,0,0,1,0,10,0,0.0,0
5,2,3,1862.67,614.01,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,5,3389.53,3743.52,112.39,0,0.03315798945576525,0,0,2,0,10,1,3583.06,3
5,2,0,0.0,254.11,0.0,0,0.0,0,1,0,1,8,0,0.0,3
5,2,4,2735.35,1463.27,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,5,1272.69,1484.9,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,3,18056.86,19234.4,532.1,0,0.02946802489469376,0,0,2,1,13,1,31141.6,0
5,2,18,4243.46,2046.64,0.0,0,0.0,1,0,0,1,10,0,4469.84,3
6,1,4,207595.74,179697.54,3973.81,0,0.01914205946615282,0,0,1,1,12,0,676896.74,0
5,2,3,1864.84,606.4,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,5,1403.66,784.99,836.07,1,0.5956356952538365,0,0,2,0,10,12,1758.92,0
5,2,1,1970.69,2095.36,0.0,0,0.0,0,0,0,0,10,0,442.96,2
5,2,12,1656.71,2835.56,0.0,0,0.0,1,0,0,0,10,0,140.19,3
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,481.26,2
5,2,12,3236.33,2088.77,2956.36,1,0.9134915166253131,1,0,2,0,10,21,4409.19,0
5,2,1,0.0,775.36,0.0,0,0.0,0,0,0,0,10,0,0.0,2
11,3,6,6025.2,13928.03,0.0,0,0.0,0,1,0,1,11,0,877.84,0
9,1,9,2364.78,5880.88,2543.43,1,1.075546139598609,1,1,2,1,17,18,0.0,0
5,2,5,971.7,991.5799999999999,139.09,3,0.1431408871050736,0,0,1,0,10,0,0.0,0
9,1,5,3853.55,5343.29,991.5349,2,0.257304277873649,0,1,2,1,13,12,0.0,1
5,2,3,1862.67,604.4,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,4,1391.66,262.6,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,2,57299.4,66367.37000000001,0.0,0,0.0,0,0,0,1,15,1,74473.43,1
9,1,14,10968.47,29445.79,0.0,0,0.0,1,1,0,1,18,7,0.0,3
9,1,29,35801.3313,202276.14,0.0,0,0.0,1,1,0,1,7,0,0.0,3
9,1,1,0.0,6367.84,0.0,0,0.0,0,0,1,1,13,0,0.0,0
9,1,1,0.0,375052.77,0.0,0,0.0,0,0,1,1,9,0,0.0,0
9,1,6,1232.38,977.1500000000001,972.4001,1,0.7890424219802332,0,0,1,1,1,0,4119.06,0
2,1,35,0.0,648137.25,0.0,0,0.0,1,1,0,1,1,0,0.0,3
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,999.61,189.28,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,5,196.24,228.68,0.0,0,0.0,0,0,0,0,10,0,135.6,3
6,1,19,1851.92,4526.53,420.52,2,0.2270724437340706,1,1,0,1,18,11,0.0,0
5,2,11,1909.58,1178.23,499.65,2,0.261654395207323,1,0,1,1,10,0,2055.19,0
4,1,8,355.58,385.21,122.5718,2,0.3447094887226503,1,1,2,1,13,19,0.0,1
9,1,12,1523.97,2814.26,626.63,2,0.4111826348287696,1,1,2,1,13,4,0.0,1
9,1,4,2119.81,2299.93,0.0,0,0.0,0,0,0,1,6,1,0.0,1
4,1,1,388.6500000000001,450.5599999999999,0.0,0,0.0,0,1,0,1,17,0,0.0,3
6,1,3,0.0,4611.56,0.0,0,0.0,0,0,1,1,1,0,109587.81,0
9,1,11,10983.08,24179.57,2987.73,2,0.2720302501666199,1,2,2,1,17,20,0.0,1
9,1,18,1707.97,4329.599999999999,1045.41,1,0.6120774955063613,1,1,2,1,13,9,0.0,0
9,1,4,17624.27,1824.02,19456.8,1,1.103977639924944,0,0,1,1,0,0,2265.68,0
3,1,2,130337.4,110468.94,24123.39,3,0.1850841738441921,0,0,1,1,7,0,7369.84,0
4,1,8,1045.29,1130.06,361.402,2,0.3457432865520573,1,0,2,1,13,17,0.0,1
6,1,3,1461.5,1959.14,0.0,0,0.0,0,0,0,1,12,0,389.31,1
4,1,1,137.59,159.87,0.0,0,0.0,0,0,0,1,18,0,0.0,3
9,1,11,53236.2,105656.14,97060.41,1,1.8232031963213,1,2,0,1,1,19,0.0,0
5,2,4,1030.37,194.81,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,3,9883.6,12855.16,0.0,0,0.0,0,2,0,1,8,0,1801.24,3
2,1,9,291586.1800000001,66885.33,394512.4293,1,1.352987405987485,1,0,2,1,8,12,0.0,0
5,2,4,1060.82,198.66,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,9,912.31,2232.47,0.0,0,0.0,1,2,0,1,13,20,0.0,3
5,2,7,9759.41,11895.35,2958.7276,2,0.3031666463443999,1,0,2,0,10,15,0.0,1
5,2,1,1274.94,1356.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,3534.63,279.5,381.55,3,0.1079462348251444,0,0,1,0,10,0,0.0,0
4,1,3,1174.82,993.0,527.0236,2,0.448599445021365,0,0,2,1,6,2,0.0,1
6,1,4,15099.64,12209.66,11471.84,1,0.7597426163802581,0,0,1,1,12,0,91843.68,0
5,2,3,1887.8,613.99,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,11,1273.07,1717.35,498.4,2,0.391494576103435,1,1,2,1,11,20,0.0,1
2,1,11,90374.94,257150.87,0.0,0,0.0,1,1,0,1,1,0,0.0,3
5,2,12,3395.91,5750.69,0.0,0,0.0,1,0,0,0,10,0,1625.37,3
2,1,2,30722.98,43846.18,0.0,0,0.0,0,0,0,1,7,0,0.0,2
6,1,8,52080.807,38179.34,37386.89,1,0.7178631083807897,1,1,2,1,17,1,60762.82,0
5,2,12,2289.18,4063.78,0.0,0,0.0,1,0,0,0,10,0,0.0,3
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,190.63,2
9,1,12,5649.0,17017.29,0.0,0,0.0,1,1,0,1,12,4,0.0,3
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,4,463405.28,835390.5800000001,0.0,0,0.0,0,0,0,1,8,16,54892.18,1
6,1,2,2306.06,2440.15,0.0,0,0.0,0,0,0,1,13,0,0.0,1
6,1,1,3089.23,3119.4,0.0,0,0.0,0,0,0,1,8,0,5054.99,1
9,1,11,3111.37,7242.66,789.3,2,0.2536824614237458,1,1,2,1,8,18,0.0,1
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,521.16,2
6,1,7,1193.24,1627.74,699.992,1,0.5866313566424189,1,1,2,1,8,12,0.0,0
4,1,7,1100.55,1110.53,355.2347,2,0.3227792467402662,1,1,2,1,17,18,0.0,1
5,2,1,2227.78,2128.26,114.57,3,0.0514278788749338,0,0,1,0,10,0,11735.56,0
2,1,12,17369.7,34561.95,0.0,0,0.0,1,1,0,1,12,0,0.0,2
5,2,4,1038.89,188.91,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,115.73,0.0,0,0.0,0,0,0,0,10,0,406.66,2
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,14,1399.41,4555.9,254.68,3,0.1819909819138066,1,1,0,1,1,7,0.0,2
5,2,8,2077.16,2203.54,709.2555,2,0.3414544377900595,1,0,2,0,10,16,0.0,1
5,2,1,0.0,1189.75,0.0,0,0.0,0,0,1,0,10,0,0.0,0
5,2,11,1263.31,234.68,475.7,2,0.3765504903784502,1,0,2,0,10,20,0.0,1
9,1,20,7358.14,20250.14,13989.73,1,1.901259013826864,1,1,2,1,6,6,0.0,0
5,2,1,0.0,778.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,4,0.0,4983.96,0.0,0,0.0,0,0,1,1,12,0,0.0,0
6,1,8,9140.913,8514.61,6059.7152,1,0.6629223142152211,1,1,2,1,17,1,39881.91,0
5,2,8,7696.44,9821.8,3396.57,2,0.4413170244944417,1,1,0,1,18,0,5966.68,1
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,179.76,0.0,0,0.0,0,0,1,0,10,0,0.0,0
5,2,3,1802.91,606.88,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,3,509.88,717.65,0.0,0,0.0,0,0,0,1,8,0,0.0,3
5,2,5,1466.98,1703.3,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1081.69,383.49,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,5,921.3400000000001,752.88,307.9415,2,0.3342322052662425,0,0,2,0,10,16,0.0,1
6,1,1,1523.73,1680.04,0.0,0,0.0,0,0,0,1,7,0,4488.02,0
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,1,10,0,1741.8,2
5,2,8,911.8399999999999,649.11,279.1311,2,0.3061185076329181,1,0,2,0,10,2,0.0,1
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,1298.36,2
5,2,3,1887.8,509.44,50.0,0,0.02648585655260091,0,0,1,0,10,0,120.0,0
5,2,12,956.77,1692.93,0.0,0,0.0,1,0,0,1,10,0,1741.8,3
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,11,6912.06,15991.95,5242.59,1,0.7584699785592138,1,1,2,1,13,19,0.0,0
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,5,24989.4,41057.81,0.0,0,0.0,0,1,0,1,13,15,0.0,3
9,1,11,5746.05,15635.95,1730.52,2,0.3011668885582269,1,1,0,1,17,21,0.0,1
5,2,1,814.82,855.56,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,213.37,222.3,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1767.85,606.87,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,7,15324.29,29681.44,3129.9434,2,0.2042472049276018,1,0,2,1,7,16,0.0,1
5,2,3,5974.63,5503.91,457.22,3,0.07652691463739178,0,0,1,1,10,0,2597.2,0
6,1,2,749.75,818.13,13.54,0,0.0180593531177059,0,0,2,1,7,1,1694.19,0
5,2,3,1864.84,616.11,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,2756.17,1425.81,1351.33,2,0.4902926887673837,0,0,1,0,10,0,0.0,0
4,1,3,19608.81,19675.37,6829.5766,2,0.3482912323593323,0,0,2,1,14,1,9513.51,1
5,2,3,1840.19,606.88,0.0,0,0.0,0,0,0,0,10,0,125.7,3
5,2,5,973.7,195.31,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,5,196.18,228.56,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,12,61.77,110.25,0.0,0,0.0,1,1,0,1,8,0,0.0,3
6,1,1,27742.96,30588.73,0.0,0,0.0,0,0,0,1,6,0,9001.57,0
5,2,4,1088.36,200.74,0.0,0,0.0,0,0,0,0,10,0,287.67,3
5,2,3,1767.85,452.38,99.6,3,0.05633962157422857,0,0,1,0,10,0,912.53,0
5,2,1,3096.92,1140.57,1324.97,2,0.4278347519470958,0,0,1,0,10,0,384.71,0
6,1,8,3875.15,661.75,3915.9216,1,1.010521295949834,1,0,1,1,6,0,92817.0,0
5,2,1,1280.17,1361.56,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,1,2618.7,1826.37,664.29,2,0.2536716691488143,0,0,1,1,9,0,19876.22,0
9,1,8,33873.46,51049.61,16673.5,2,0.4922290194152,1,1,2,1,17,12,0.0,1
5,2,1,779.09,818.0500000000002,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,1,15264.75,18089.49,0.0,0,0.0,0,0,0,1,12,0,0.0,1
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1864.84,606.65,0.0,0,0.0,0,0,0,0,10,0,264.39,3
2,1,43,0.0,284774.44,0.0,0,0.0,1,1,0,1,8,0,0.0,3
6,1,6,1276.21,2026.98,286.5003,2,0.2244930693224469,0,0,2,1,8,1,77774.52,1
5,2,1,1674.67,1797.21,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1143.67,604.41,0.0,0,0.0,0,0,0,0,10,0,1218.74,3
5,2,4,740.9,231.79,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,6,29650.59000000001,19068.41,5800.84,3,0.1956399518525601,0,0,1,1,9,0,900986.5,0
4,1,1,1281.66,1486.61,0.0,0,0.0,0,0,0,1,18,0,0.0,1
5,2,1,962.9,1017.08,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,952.3599999999999,190.06,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,3,120230.82,88032.19,27980.09,2,0.2327197801695106,0,0,1,1,0,0,833379.57,0
5,2,3,1023.75,364.81,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,808.3499999999999,364.83,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,372.59,2
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,15,1618.17,3911.27,483.11,2,0.2985533040409846,1,1,2,1,15,7,0.0,1
5,2,7,6047.61,2205.3,2983.2966,2,0.4933017506089182,1,0,1,0,10,0,0.0,0
5,2,1,1840.7,1957.36,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,402.94,2
9,1,1,0.0,3533.65,0.0,0,0.0,0,0,1,1,8,0,0.0,0
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,3,10703.74,2151.39,10614.15,1,0.9916300283826027,0,0,1,1,8,0,140914.93,0
4,1,12,1086.71,2033.1,0.0,0,0.0,1,1,0,1,17,0,0.0,3
5,2,4,1429.78,266.36,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,18,2098.16,6830.11,1535.55,1,0.7318555305601099,1,1,2,1,17,16,0.0,0
4,1,1,120480.33,150746.13,4308.75,0,0.03576309925445921,0,0,2,1,17,2,51050.99,1
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,14,12321.76,16195.03,5030.57,2,0.4082671631325395,1,2,2,1,4,18,0.0,0
5,2,12,6070.71,6751.34,1867.98,2,0.3077037117569444,1,0,2,0,10,21,0.0,1
4,1,3,84.75,91.08999999999999,23.18,2,0.2735103244837758,0,0,2,1,9,2,1288.01,1
9,1,8,4542.3,7177.79,1781.3442,2,0.3921678885146291,1,1,2,1,2,15,0.0,1
5,2,5,900.93,1252.94,0.0,0,0.0,0,0,0,1,10,0,751782.89,3
5,2,7,1799.88,1559.91,584.5409,2,0.3247665955508144,1,0,2,0,10,1,1833.17,1
8,0,7,263.11,701.32,0.0,0,0.0,1,0,0,0,10,0,0.0,3
8,0,3,1774.14,3167.84,155.26,3,0.08751282311429763,0,0,1,0,10,0,0.0,0
