ESPÉCIE DE DÉBITO DETALHADA,ESPÉCIE,IDADE DA DÍVIDA,SALDO INICIAL DO PROCESSO,SALDO PROCESSO,VALOR RECOLHIMENTO PROCESSO,FAIXA DE RECOLHIMENTO,TAXA DE RECOLHIMENTO,PERÍODO DA DÍVIDA,PERIODO BAIXADO,SITUAÇÃO DO SALDO,INDICADOR DE PF OU PJ,SEGMENTO CONTRIBUINTE,QTDE. ANOS DO ESGOTAMENTO,ULTIMA ARRECADACAO,RATING
6,1,18,1882.5,1742.24,1829.63,1,0.9719150066401063,1,1,2,1,11,19,0.0,0
9,1,17,1012.72,3793.49,409.78,2,0.4046330673828896,1,1,0,1,8,9,0.0,1
2,1,16,3849.55,10842.7,0.0,0,0.0,1,1,0,1,17,0,0.0,2
9,1,10,675.53,871.43,543.06,1,0.8039021212973515,1,1,2,1,8,20,0.0,0
5,2,13,462.94,74.8785,564.58,1,1.219553289843176,1,0,0,1,10,0,751782.89,0
9,1,8,14430.82,22130.73,10110.3827,1,0.7006104088333165,1,0,2,1,0,2,9478.39,0
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,4,36601.35000000001,29239.87,24972.85,1,0.6822931394607028,0,0,2,1,12,1,182605.31,0
9,1,7,419.61,245.86,298.2896,1,0.7108734300898454,1,2,2,1,17,1,4090.23,0
4,1,1,47875.23,60571.09,0.0,0,0.0,0,0,0,1,13,0,2257.95,0
8,0,15,3975.0,3483.77,3079.43,1,0.7746993710691823,1,0,2,0,10,8,0.0,0
4,1,12,55.64,105.58,0.0,0,0.0,1,1,0,1,13,0,0.0,3
12,1,1,0.0,2246.83,0.0,0,0.0,0,0,0,1,0,1,213187.64,2
9,1,5,375833.46,288730.2,147061.37,2,0.3912939789873951,0,2,1,1,15,0,306683.27,0
4,1,12,381.78,504.4,104.33,2,0.2732725653517733,1,1,2,1,7,3,0.0,1
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,3,2896.26,4494.879999999999,0.0,0,0.0,0,0,0,1,17,15,0.0,1
4,1,3,2439.13,3370.87,0.0,0,0.0,0,1,0,1,17,0,0.0,3
9,1,19,12558.64,41015.41,25614.89,1,2.039622920953224,1,1,0,1,2,9,0.0,0
6,1,6,747711.3400000001,618171.66,45809.54,3,0.06126634377378843,0,0,1,1,12,0,676896.74,0
2,1,2,1993112.75,2945266.78,0.0,0,0.0,0,0,0,1,12,0,1067603.64,0
5,2,3,1849.54,605.36,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,8,52500.85,85701.04,0.0,0,0.0,1,1,0,1,17,0,0.0,3
5,2,1,779.48,818.46,0.0,0,0.0,0,0,0,0,10,0,6815.06,2
5,2,3,1870.33,636.38,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1840.19,606.89,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,7,1275.43,934.77,1159.12,1,0.908807225798358,1,0,2,0,10,2,389.84,0
5,2,1,0.0,333.42,0.0,0,0.0,0,0,1,0,10,0,1081.77,0
9,1,4,9909.45,3947.93,9620.53,1,0.9708439923507358,0,0,2,1,8,1,4764.44,0
4,1,3,1093.71,1052.24,388.41,2,0.3551307019228132,0,0,2,1,12,1,1650.08,1
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,2032.63,0.0,0,0.0,0,0,1,0,10,0,833.34,0
9,1,7,8014.32,11589.76,3799.5406,2,0.474093946835165,1,1,2,1,13,16,0.0,1
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,993.0500000000002,606.87,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,17,200930.66,549316.27,12941.18,3,0.06440619863588762,1,1,2,1,16,20,0.0,1
9,1,1,0.0,26985.36,0.0,0,0.0,0,0,1,1,17,0,0.0,0
6,1,5,3384.91,5345.14,0.0,0,0.0,0,0,0,1,6,0,1811.35,1
5,2,3,1352.34,441.17,0.0,0,0.0,0,0,0,0,10,0,886.97,3
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1274.94,1356.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,856.07,189.04,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,9,2885.12,3614.07,883.7493,2,0.306312839673913,1,1,2,1,15,19,0.0,1
6,1,2,0.0,41913.7,0.0,0,0.0,0,2,1,1,17,0,107453.89,0
5,2,12,4917.27,6903.65,1156.81,2,0.2352545213095885,1,0,2,0,10,19,0.0,1
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,638.89,2
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,7,18352.16,29306.32,0.0,0,0.0,1,2,0,1,17,0,0.0,3
5,2,1,2025.4,2183.4,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,423.45,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,5,1029.4,932.43,319.3575,2,0.3102365455605208,0,0,2,0,10,12,0.0,1
5,2,3,1864.84,606.39,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,4,223.89,184.55,59.8075,2,0.2671289472508822,0,0,2,0,10,15,391.8,1
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,1,10,0,72789.3,2
9,1,9,2635.19,6559.86,1788.1687,1,0.6785729681730729,1,0,2,1,0,18,0.0,0
4,1,12,199.2,267.7,73.34,2,0.3681726907630523,1,2,2,1,17,3,0.0,1
9,1,16,2154.79,4481.7,1144.67,1,0.5312211398790602,1,1,2,1,13,3,0.0,0
5,2,3,1870.33,604.82,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,6,31677.65,69618.95,8208.0384,2,0.2591113419082539,0,2,2,1,1,17,0.0,1
5,2,3,2287.15,604.82,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,3,16165.06,12578.86,3017.62,3,0.1866754592930679,0,0,1,1,6,0,8483.22,0
5,2,4,773.6700000000001,232.11,0.0,0,0.0,0,0,0,0,10,0,371.59,3
9,1,4,16276.2,21176.68,5751.8543,2,0.3533904904093093,0,0,2,1,17,1,1635.15,1
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,778.8,817.75,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,14,338.48,835.29,422.27,1,1.247547861025762,1,2,2,1,17,19,0.0,0
9,1,7,4907.19,5757.85,2263.7304,2,0.4613088957223991,1,1,1,1,17,0,0.0,0
6,1,5,828.76,1476.0,0.0,0,0.0,0,0,0,1,15,0,1926.17,1
4,1,1,86.14,101.64,0.0,0,0.0,0,0,0,1,1,0,17916.26,0
2,1,12,317.65,923.24,2714.7,1,8.54619864630883,1,1,2,1,12,21,0.0,0
6,1,9,25272.52,51741.3,0.0,0,0.0,1,0,0,1,2,0,1472.27,3
2,1,1,0.0,41193.9,0.0,0,0.0,0,0,1,1,1,0,202426.66,0
5,2,1,9388.98,10147.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1864.84,606.4,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,1,3901.16,4733.21,0.0,0,0.0,0,0,0,1,17,0,983.98,1
8,0,2,3389.18,5080.25,0.0,0,0.0,0,0,0,0,10,0,2274.69,2
5,2,3,1849.54,605.35,0.0,0,0.0,0,0,0,0,10,0,476.34,3
9,1,4,0.0,11316.58,0.0,0,0.0,0,0,1,1,15,0,0.0,0
4,1,3,1597.6,1473.71,606.39,2,0.3795630946419629,0,0,2,1,9,2,1962.46,1
4,1,1,11496.31,13403.59,227.22,0,0.01976460272904958,0,0,1,1,7,0,24648.74,0
9,1,15,2622.06,7813.11,0.0,0,0.0,1,1,0,1,13,8,0.0,3
4,1,1,15694.44,14988.62,2230.01,3,0.1420891729810047,0,0,1,1,8,0,0.0,0
5,2,1,2357.18,2546.06,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,1003.41,1046.28,0.0,0,0.0,0,0,0,0,10,0,0.0,3
8,0,5,541.38,1266.6,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,8,1844.77,2433.03,1424.1514,1,0.771994015514129,1,0,2,1,15,2,7710.23,0
6,1,7,1603.83,2517.15,466.6379,2,0.2909522206218864,1,1,2,1,17,17,0.0,1
2,1,5,408084.72,604714.71,0.0,0,0.0,0,1,0,1,12,0,0.0,0
4,1,2,1118.34,1431.79,0.0,0,0.0,0,2,0,1,13,0,0.0,3
2,1,8,68778.33,196110.52,7000.0,3,0.1017762426043203,1,1,0,1,17,19,0.0,1
5,2,3,1802.91,616.65,0.0,0,0.0,0,0,0,0,10,0,1746.91,3
2,1,2,0.0,16773.27,0.0,0,0.0,0,0,1,1,17,0,0.0,0
9,1,8,1915.28,2352.22,607.1474,2,0.3170019005054091,1,0,2,1,17,15,0.0,1
5,2,3,1409.03,606.89,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,4,67.52,91.15,0.0,0,0.0,0,1,0,1,8,0,888.06,3
5,2,1,0.0,253.01,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,5,4910.22,8915.27,90.7599,0,0.01848387648618596,0,0,2,1,15,15,0.0,1
5,2,3,1887.8,613.99,0.0,0,0.0,0,0,0,0,10,0,248.98,3
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1864.84,606.4,0.0,0,0.0,0,0,0,0,10,0,0.0,3
7,1,4,23802.54,34404.57,3510.02,3,0.1474640941681014,0,2,2,1,12,2,24252.61,2
6,1,8,39306.57,30663.16,46858.7769,1,1.192135994059008,1,0,1,1,15,0,387627.66,0
6,1,1,365.97,413.28,0.0,0,0.0,0,2,0,1,13,0,7372.06,1
5,2,4,1072.18,201.97,0.0,0,0.0,0,0,0,0,10,0,1001.08,3
5,2,1,1281.65,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,13,828.8,134.5586,1010.79,1,1.219582528957529,1,0,0,1,10,0,751782.89,0
5,2,1,0.0,1072.18,0.0,0,0.0,0,0,0,1,10,0,377294.55,2
2,1,9,64577.49,79377.91,0.0,0,0.0,1,1,0,1,15,0,0.0,2
9,1,11,31439.3,85137.32,3909.4,3,0.1243475522673851,1,1,0,1,13,21,0.0,2
5,2,3,2791.65,908.9100000000001,0.0,0,0.0,0,0,0,0,10,0,0.0,3
8,0,15,243.8,392.37,0.0,0,0.0,1,0,0,0,10,0,831.97,3
5,2,12,4838.559999999999,7768.41,0.0,0,0.0,1,0,0,0,10,0,1665.99,3
5,2,3,1887.8,613.99,0.0,0,0.0,0,0,0,0,10,0,7867.83,3
6,1,5,5781.36,10712.24,0.0,0,0.0,0,0,0,1,17,0,0.0,3
6,1,10,3297.26,6128.19,812.28,2,0.2463499996967179,1,1,0,1,6,20,0.0,1
5,2,4,1038.23,189.12,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,1,37050.72,39150.68,0.0,0,0.0,0,0,0,1,17,0,7237.72,1
2,1,19,1602.26,6563.92,0.0,0,0.0,1,1,0,1,17,0,0.0,3
5,2,1,0.0,1167.06,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1849.54,605.35,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,563.79,2
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,2,1927.08,2347.03,0.0,0,0.0,0,0,0,1,2,0,0.0,1
9,1,1,6659.0,7269.55,0.0,0,0.0,0,0,0,1,17,2,0.0,1
5,2,1,3163.29,3410.17,0.0,0,0.0,0,0,0,1,10,0,377294.55,2
6,1,6,4587.38,6202.47,1028.9579,2,0.2243018672968012,0,0,1,1,15,0,83101.95,0
4,1,3,1116.35,346.75,962.19,1,0.8619071079858468,0,0,2,1,12,1,1301.45,0
5,2,1,0.0,924.49,0.0,0,0.0,0,0,0,0,10,0,1464.6,2
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1849.54,605.67,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,3,267.84,222.81,124.52,2,0.4649044205495818,0,0,1,1,8,0,1519.21,0
5,2,1,0.0,505.3,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,3,1332.44,1512.11,285.7284,2,0.2144399747831047,0,0,2,1,17,12,0.0,1
9,1,10,6232.200000000002,16536.47,6372.21,1,1.022465581977472,1,1,0,1,17,20,0.0,0
5,2,13,5534.96,9189.89,0.0,0,0.0,1,0,0,1,10,0,35199.02,3
6,1,5,66995.12,94752.83,0.0,0,0.0,0,0,0,1,7,0,0.0,1
5,2,3,1849.54,605.75,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,10,498861.98,1157790.96,134925.53,2,0.2704666529207136,1,1,2,1,15,19,0.0,1
6,1,1,4828.33,5102.02,0.0,0,0.0,0,0,0,1,17,0,0.0,1
9,1,18,1598.45,5597.08,957.06,1,0.598742531827708,1,1,0,1,15,9,0.0,0
5,2,4,824.51,857.68,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
8,0,5,385.05,900.3,0.0,0,0.0,0,0,0,0,10,0,0.0,3
8,0,8,2541.01,7048.48,0.0,0,0.0,1,0,0,0,10,0,303.85,3
9,1,9,754.03,2115.78,723.18,1,0.959086508494357,1,1,0,1,13,20,0.0,0
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,5,935.74,766.9000000000001,339.3528,2,0.362657148353175,0,0,2,0,10,15,0.0,1
9,1,3,28745.81,43885.84,0.0,0,0.0,0,0,0,1,8,15,0.0,2
5,2,1,5638.34,6075.54,0.0,0,0.0,0,0,0,1,10,0,373257.03,2
5,2,1,0.0,410.19,0.0,0,0.0,0,0,1,0,10,0,0.0,0
5,2,1,0.0,2422.23,0.0,0,0.0,0,0,1,0,10,0,0.0,0
5,2,5,3773.41,1388.93,2996.4096,1,0.7940853498559658,0,0,2,0,10,15,0.0,0
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,2072.65,604.81,0.0,0,0.0,0,0,0,1,10,0,474096.63,3
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,1,4409.07,4982.879999999999,0.0,0,0.0,0,0,0,1,17,2,386.4,1
2,1,6,7822436.16,10191918.42,0.0,0,0.0,0,0,0,1,0,0,28696758.74,0
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,10,5953.33,9874.18,2607.57,2,0.4380019249730823,1,2,2,1,13,18,0.0,1
9,1,13,2028.63,4404.46,642.53,2,0.3167309957951918,1,2,2,1,17,20,0.0,1
8,0,1,72550.35,48052.1,22862.39,2,0.3151244618392606,0,0,1,0,10,0,12457.74,0
4,1,8,3129.78,4541.740000000001,208.7224,3,0.06668916026046559,1,0,2,1,17,15,0.0,2
5,2,5,1058.44,263.34,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,9,745.38,274.1,680.1091,1,0.9124327188816442,1,0,2,0,10,17,0.0,0
5,2,1,0.0,683.97,0.0,0,0.0,0,0,0,0,10,0,0.0,2
8,0,15,212.0,801.27,211.26,1,0.9965094339622641,1,0,0,0,10,0,0.0,0
5,2,1,0.0,253.01,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,716.8599999999999,440.73,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1864.84,606.39,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,2,1095.15,901.02,470.27,2,0.429411496142081,0,0,2,1,13,12,0.0,1
5,2,1,2025.4,2183.4,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,3,80.42999999999999,46.96,45.31,1,0.5633470098222058,0,0,1,1,0,0,815.09,0
6,1,1,18763.33,19587.66,0.0,0,0.0,0,0,0,1,17,0,3229.48,1
6,1,1,8484.98,8291.07,0.0,0,0.0,0,0,0,1,7,0,0.0,1
4,1,12,833.74,1331.52,102.38,3,0.1227960755151486,1,1,2,1,1,20,0.0,2
9,1,1,0.0,6990.8,0.0,0,0.0,0,0,1,1,0,0,0.0,0
5,2,3,5437.26,4399.25,1290.83,2,0.2374045015320216,0,0,2,0,10,2,0.0,1
9,1,6,80566.5,109084.25,30545.7726,2,0.3791373908510361,0,1,2,1,17,15,5246.74,1
4,1,3,181.75,256.82,0.0,0,0.0,0,0,0,1,17,0,13318.35,1
6,1,2,27336.64,31866.08,0.0,0,0.0,0,0,0,1,15,0,90532.52,1
4,1,1,18445.76,16501.49,2757.6,3,0.1494977707614107,0,0,1,1,17,0,9424.36,0
4,1,8,44400.21,23373.73,41684.7772,1,0.938841892864921,1,1,1,1,7,0,10051.24,0
5,2,3,2724.36,588.6999999999998,0.0,0,0.0,0,0,0,0,10,0,341.91,3
6,1,1,8671.42,9392.640000000001,0.0,0,0.0,0,2,0,1,7,2,0.0,3
5,2,3,1143.67,604.4,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1887.8,613.99,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,8,3265.149999999999,4981.21,0.0,0,0.0,1,1,0,1,13,0,0.0,3
9,1,12,1915.01,2774.63,1065.47,1,0.5563782956746962,1,1,2,1,18,21,0.0,0
5,2,10,251.645,315.14,109.53,2,0.435256015418546,1,0,2,0,10,20,3363.36,1
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,2504.39,2706.75,0.0,0,0.0,0,0,0,0,10,0,1511.23,2
5,2,5,2382.91,2607.63,624.7366,2,0.2621738126912053,0,0,2,0,10,15,15444.18,1
5,2,4,11862.97,11176.43,2407.6226,2,0.2029527681516518,0,0,2,0,10,15,4712.47,1
4,1,3,21727.35,23086.55,5657.595,2,0.2603904755987269,0,0,2,1,8,2,0.0,1
9,1,8,3725.899999999999,9870.310000000001,4539.42,1,1.218341877130358,1,1,0,1,17,19,0.0,0
9,1,8,1440.78,3563.69,676.12,2,0.4692735879176557,1,2,0,1,17,19,0.0,1
8,0,1,80441.69,63104.95,14774.87,3,0.1836718000330426,0,0,1,0,10,0,2402.55,0
9,1,3,42893.69,50251.61,0.0,0,0.0,0,0,0,1,8,2,17349.92,1
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,5690.98,2
5,2,3,1278.23,1281.08,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1864.84,606.4,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,20,3571.96,6948.030000000002,2448.31,1,0.6854248087884524,1,1,2,1,13,8,0.0,0
9,1,7,3692.117,9133.21,898.8077,2,0.2434396580606736,1,0,2,1,12,18,0.0,1
4,1,3,1446.65,815.34,985.88,1,0.6814917222548647,0,2,2,1,12,2,0.0,0
6,1,9,7324.36,11160.44,1562.92,2,0.2133865621023544,1,2,2,1,18,18,39963.05,1
5,2,3,1849.54,605.75,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,14,2407.96,6244.86,1146.08,2,0.4759547500789049,1,1,2,1,13,21,0.0,1
5,2,1,2392.62,2585.94,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,4,2432.67,2026.0,999.36,2,0.4108078777639385,0,0,2,1,18,16,0.0,1
11,3,8,12306.0,33177.72,0.0,0,0.0,1,0,0,1,10,0,0.0,0
4,1,3,1591.16,2171.51,0.0,0,0.0,0,1,0,1,13,0,0.0,3
9,1,3,2413.21,3700.45,0.0,0,0.0,0,2,0,1,8,15,0.0,3
9,1,37,0.0,23934.59,0.0,0,0.0,1,1,0,1,2,0,0.0,3
9,1,11,5540.690000000001,14948.56,2656.65,2,0.4794799925641031,1,1,0,1,17,21,0.0,1
9,1,14,557.6600000000001,1459.26,116.8,2,0.2094466162177671,1,1,0,1,13,6,0.0,1
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,5,1045.38,195.34,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,19,2078.98,5841.94,0.0,0,0.0,1,1,0,1,1,0,0.0,2
6,1,1,3508.48,3804.03,0.0,0,0.0,0,0,0,1,12,1,476.2,1
4,1,12,420.91,512.36,162.22,2,0.3854030552849778,1,1,2,1,7,21,0.0,1
6,1,5,142192.94,237832.39,0.0,0,0.0,0,0,0,1,5,0,0.0,0
4,1,7,44943.5,31229.45,22698.365,1,0.5050422196758152,1,0,1,1,12,0,72314.3,0
5,2,4,1011.06,201.97,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,13,317.27,718.5500000000002,0.0,0,0.0,1,1,0,1,13,20,0.0,3
4,1,12,6649.07,7224.51,2929.62,2,0.440605979482845,1,1,2,1,2,21,0.0,1
9,1,2,20774.51,22447.09,0.0,0,0.0,0,0,0,1,15,1,315580.1,0
9,1,7,14930.31,37430.12,2815.39,3,0.18856875711221,1,1,0,1,1,19,0.0,2
6,1,2,2248.36,2378.99,0.0,0,0.0,0,0,0,1,9,0,0.0,1
6,1,1,470.12,459.39,0.0,0,0.0,0,0,0,1,17,0,2675.06,0
6,1,14,1727.56,1610.04,1595.21,1,0.9233890573988747,1,2,2,1,17,20,0.0,0
5,2,4,1011.06,683.62,369.54,2,0.3654975965818053,0,0,2,0,10,2,0.0,1
6,1,19,10009.13,24051.91,1212.66,3,0.1211553851333732,1,1,0,1,8,11,0.0,1
4,1,4,8719.51,12673.51,0.0,0,0.0,0,1,0,1,1,0,0.0,3
6,1,4,20536.41,31133.76,363.4062,0,0.01769570241342085,0,0,2,1,18,12,6355.64,1
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1019.67,450.46,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,778.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,1,107763.31,112245.65,0.0,0,0.0,0,0,0,1,0,0,63091.54,0
4,1,12,232.66,415.9,0.0,0,0.0,1,1,0,1,2,0,0.0,3
9,1,9,17040.0,40138.93,9908.5377,1,0.581486954225352,1,1,2,1,11,17,0.0,0
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,1965.43,2320.5,0.0,0,0.0,0,0,0,0,10,0,5337.54,3
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,8048.77,2
5,2,4,1375.87,1575.43,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
8,0,10,716.43,1425.01,246.71,2,0.3443602305877755,1,0,2,0,10,21,0.0,1
5,2,4,1038.23,734.37,437.21,2,0.4211109291775425,0,0,2,0,10,12,0.0,1
6,1,9,4808.0,8118.98,1408.7673,2,0.2930048460898502,1,2,2,1,0,12,0.0,1
5,2,3,1409.03,606.89,0.0,0,0.0,0,0,0,0,10,0,1982.87,3
9,1,1,628.45,706.69,0.0,0,0.0,0,0,0,1,17,2,1112.92,0
5,2,1,2143.45,2318.62,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,3,10485.67,13638.24,0.0,0,0.0,0,0,0,1,7,0,62024.99,1
6,1,9,787.75,1248.99,109.53,3,0.1390415741034592,1,1,2,1,13,20,0.0,2
5,2,1,0.0,209.13,0.0,0,0.0,0,0,1,0,10,0,0.0,0
6,1,5,1068.37,1882.61,48.7662,0,0.0456454224659996,0,1,2,1,15,17,0.0,3
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,10,6106.48,16613.99,1548.34,2,0.2535568772844585,1,2,0,1,13,20,0.0,1
2,1,9,17911531.12,42875331.24,0.0,0,0.0,1,0,0,1,6,0,17073.54,2
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,783.92,188.95,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,975.02,0.0,0,0.0,0,0,0,0,10,0,12957.5,2
9,1,20,66052.72,215417.05,25205.05,2,0.3815898875928198,1,1,0,1,17,11,0.0,1
5,2,5,359.48,195.38,0.0,0,0.0,0,0,0,0,10,0,124.5,3
5,2,7,739.4100000000001,740.21,300.8197,2,0.4068374785301794,1,0,2,0,10,16,321.95,1
5,2,4,1055.87,1137.52,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,7,759.75,612.8,370.0368,2,0.4870507403751234,1,1,2,1,9,17,0.0,1
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,1106.5,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,7,2197.9,5377.02,506.41,2,0.2304062969197871,1,1,0,1,13,19,0.0,1
5,2,5,239.0,240.72,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,8,2393.49,3765.71,0.0,0,0.0,1,0,0,0,10,0,0.0,3
9,1,18,1123.84,3722.53,524.56,2,0.4667568337129839,1,1,0,1,8,11,0.0,1
5,2,14,1468.66,2753.13,0.0,0,0.0,1,0,0,0,10,0,1746.91,3
9,1,20,22029.97,69892.45,5624.41,2,0.2553072019616913,1,1,0,1,17,10,0.0,1
9,1,14,1035649.32,3080773.15,319896.01,2,0.3088844880427287,1,0,2,1,15,3,0.0,1
6,1,5,5350.41,10193.4,0.0,0,0.0,0,0,0,1,12,0,0.0,1
7,1,4,2595.17,3777.8,484.2,3,0.1865773725806016,0,1,0,1,12,12,0.0,2
11,3,5,8020.06,9787.369999999999,7294.17,1,0.909490702064573,0,0,1,0,10,0,3747.8,0
6,1,25,29778.53,126647.76,0.0,0,0.0,1,1,0,1,13,0,0.0,3
6,1,8,608.24,1071.89,168.2774,2,0.2766628304616598,1,0,2,1,8,15,0.0,1
5,2,5,900.93,775.32,315.1567,2,0.3498126380517909,0,0,2,0,10,15,2118.66,1
5,2,3,1118.89,363.75,0.0,0,0.0,0,0,0,0,10,0,319.13,3
5,2,5,248.08,249.54,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,822.65,0.0,0,0.0,0,0,1,0,10,0,0.0,0
6,1,8,1450.759,2765.15,1641.0985,1,1.131199944305016,1,0,2,1,13,18,0.0,0
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
8,0,9,427.96,1182.17,0.0,0,0.0,1,0,0,0,10,0,1311.06,3
5,2,0,0.0,2123.55,0.0,0,0.0,0,0,0,1,18,0,92660.6,0
5,2,3,2102.24,606.88,0.0,0,0.0,0,0,0,0,10,0,2411.86,3
6,1,14,3496.42,6096.25,719.33,2,0.2057332929110347,1,1,2,1,6,5,0.0,1
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,6,23267.6,48707.73,723.4,0,0.03109044336330348,0,2,2,1,0,1,33412.01,3
5,2,1,1691.52,1798.68,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,778.2,0.0,0,0.0,0,0,0,0,10,0,0.0,2
